main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.5895481,0.4822086999999997,0.03699610000000009,3.600000000325565e-06,0.0028298000000002155,3.899999999834591e-06,2.100000000115898e-06,8.999999998593466e-07,7.000000001866624e-07,7.259999999975619e-05,0.042567199999999694
0.046053699999999864,0.0012359999999995708,0.03790519999999997,1.1100000000041632e-05,0.0042853000000002694,3.200000000092018e-06,2.4000000000690136e-06,5.900000000114147e-06,8.000000000230045e-07,5.469999999974107e-05,0.0009470000000000312
0.04756619999999989,0.000900300000000076,0.04122080000000006,3.899999999834591e-06,0.003091299999999908,4.099999999951365e-06,8.400000000019503e-06,1.09999999997612e-06,1.09999999997612e-06,6.3200000000041e-05,0.0007901999999999632
0.03704730000000023,0.0009584999999998622,0.02873239999999999,3.200000000092018e-06,0.002884100000000167,2.9000000001389026e-06,2.099999999671809e-06,9.999999996956888e-07,9.000000003034359e-07,6.099999999964467e-05,0.0017524999999998236
0.03462539999999992,0.0011052000000000284,0.027811000000000252,2.19999999995224e-06,0.002820600000000173,2.4000000000690136e-06,2.100000000115898e-06,8.000000000230045e-07,8.999999998593466e-07,5.379999999988172e-05,0.0009821000000003188
0.03450989999999976,0.0009104999999998142,0.027702200000000232,1.8999999999991246e-06,0.002739500000000117,2.4000000000690136e-06,2.4000000000690136e-06,8.999999998593466e-07,7.000000001866624e-07,6.0599999999855214e-05,0.0008471999999999369
0.034112900000000224,0.0009456999999999383,0.027304299999999948,2.3999999996249244e-06,0.0029706000000002675,2.8999999996948134e-06,2.700000000022129e-06,8.000000000230045e-07,8.000000000230045e-07,6.459999999997024e-05,0.0009086000000002592
0.03836879999999976,0.0009467999999999144,0.031064300000000156,4.200000000231796e-06,0.0035199999999999676,3.5000000000451337e-06,2.2999999997885823e-06,8.000000000230045e-07,9.999999996956888e-07,5.7900000000277174e-05,0.0006750000000002032
0.03844800000000026,0.0009505999999999126,0.031536599999999915,2.4999999999053557e-06,0.002950499999999856,2.700000000022129e-06,2.3000000002326715e-06,8.000000000230045e-07,7.000000001866624e-07,6.050000000001887e-05,0.0010952999999997992
0.05358300000000016,0.0010563999999999574,0.04751059999999985,3.099999999811587e-06,0.002653099999999853,2.700000000022129e-06,2.599999999741698e-06,8.000000000230045e-07,5.999999999062311e-07,5.720000000009051e-05,0.0008021000000000278
0.03284980000000015,0.0010854000000000141,0.02678769999999986,2.000000000279556e-06,0.0027100999999998265,2.500000000349445e-06,2.700000000022129e-06,9.000000003034359e-07,6.999999997425732e-07,5.930000000020641e-05,0.0007300999999997337
0.03956280000000012,0.0012077999999999811,0.028797299999999915,2.099999999671809e-06,0.002898200000000184,2.4999999999053557e-06,2.9999999999752447e-06,8.999999998593466e-07,8.999999998593466e-07,6.629999999985259e-05,0.0011255999999999489
0.059038500000000216,0.0019527999999997547,0.05199430000000005,2.8999999996948134e-06,0.0028871999999999787,2.4999999999053557e-06,2.19999999995224e-06,8.000000000230045e-07,8.999999998593466e-07,5.450000000006838e-05,0.0007251999999997594
0.03423979999999993,0.0008991999999996558,0.028359400000000257,3.5999999998814758e-06,0.002779800000000332,2.7999999998584713e-06,2.2999999997885823e-06,1.09999999997612e-06,8.000000000230045e-07,6.519999999987647e-05,0.0007372000000001044
0.03436520000000032,0.0009907999999998474,0.028496599999999983,2.100000000115898e-06,0.0026783999999997476,2.9999999999752447e-06,1.8999999999991246e-06,8.000000000230045e-07,7.000000001866624e-07,6.329999999987734e-05,0.0007342999999999655
0.0341155999999998,0.0009953000000000323,0.027896399999999932,2.3000000002326715e-06,0.0028057999999999694,2.599999999741698e-06,2.700000000022129e-06,8.000000000230045e-07,8.000000000230045e-07,6.0700000000135645e-05,0.0009431000000001966
0.058091399999999904,0.0013119000000001435,0.05112390000000033,4.4999999997408224e-06,0.003294799999999931,2.9999999999752447e-06,2.100000000115898e-06,8.000000000230045e-07,8.999999998593466e-07,4.950000000025767e-05,0.0008136999999996952
0.037162800000000384,0.0008637999999998591,0.03086829999999985,2.4999999999053557e-06,0.0031352000000000046,2.4999999999053557e-06,2.19999999995224e-06,8.000000000230045e-07,8.000000000230045e-07,6.219999999990122e-05,0.000699200000000122
0.06029399999999985,0.0009796000000004135,0.05320619999999998,4.000000000115023e-06,0.0036088000000003007,2.9999999999752447e-06,2.3000000002326715e-06,9.999999996956888e-07,8.000000000230045e-07,6.620000000001625e-05,0.0007261000000000628
0.05750230000000034,0.001001899999999889,0.04654420000000048,3.5999999994373866e-06,0.002963300000000224,2.4999999999053557e-06,2.3000000002326715e-06,7.999999995789153e-07,7.999999995789153e-07,6.079999999997199e-05,0.0013494999999998925
0.044690399999999464,0.0019498000000002236,0.03771940000000029,3.5999999994373866e-06,0.002829400000000426,3.000000000419334e-06,1.9999999993913775e-06,7.999999995789153e-07,9.000000007475251e-07,5.7400000000207285e-05,0.0007375000000005016
0.042752300000000076,0.0009187999999999974,0.029918799999999912,8.999999999481645e-06,0.007988499999999732,3.5000000000451337e-06,3.200000000092018e-06,1.3999999994851464e-06,1.1999999998124622e-06,9.380000000014377e-05,0.0008908999999999168
0.038850600000000846,0.0016644999999995136,0.031325899999999685,2.69999999957804e-06,0.0035556999999997174,3.3000000003724494e-06,3.200000000092018e-06,1.4000000003733248e-06,1.600000000046009e-06,5.6299999999787076e-05,0.0007407999999999859
0.05359019999999948,0.0009183999999997638,0.04738000000000042,2.3999999996249244e-06,0.002799500000000066,2.19999999995224e-06,1.8999999999991246e-06,8.000000004670937e-07,8.000000004670937e-07,5.659999999974019e-05,0.0010897999999999186
0.03367840000000033,0.0009341999999996631,0.027743899999999933,2.3000000002326715e-06,0.0027586999999993367,2.9000000001389026e-06,2.3000000002326715e-06,8.999999998593466e-07,7.999999995789153e-07,6.299999999992423e-05,0.0007441000000003584
0.03417799999999982,0.0009259000000003681,0.028335499999999847,2.3000000002326715e-06,0.002749999999999808,2.3000000002326715e-06,2.099999999671809e-06,1.2000000007006406e-06,7.999999995789153e-07,6.330000000076552e-05,0.0007245000000004609
0.03421600000000069,0.0009341999999996631,0.02783589999999947,2.1000000005599873e-06,0.002792599999999368,2.3000000002326715e-06,2.299999999344493e-06,9.000000007475251e-07,7.999999995789153e-07,6.0099999999785325e-05,0.001120300000000185
0.034542400000000306,0.0009249999999996206,0.028191399999999867,2.7000000004662184e-06,0.0031471999999999056,2.600000000185787e-06,2.4999999999053557e-06,9.999999992515995e-07,8.000000004670937e-07,7.050000000052847e-05,0.0007258000000005538
0.058822099999999544,0.0009562000000000737,0.05094850000000051,0.0008518999999997945,0.0033560000000001367,5.309999999969506e-05,0.00011380000000027479,8.000000004670937e-07,8.000000004670937e-07,6.169999999983133e-05,0.0007440000000000779
0.05780850000000015,0.0010494000000003112,0.05088910000000002,0.0007609999999997896,0.0027477000000004637,4.1000000000401826e-05,8.300000000183161e-06,1.000000000139778e-06,7.000000001866624e-07,4.2500000000167404e-05,0.0008470000000002642
0.055676599999999965,0.0009356000000000364,0.047686200000000234,0.0009919999999992157,0.0031204999999996375,4.5400000000306306e-05,1.0299999999574538e-05,8.999999998593466e-07,1.3000000000928935e-06,5.830000000006663e-05,0.0010996999999992596
0.05428769999999972,0.0010381999999999891,0.047530099999999464,0.0008844000000003405,0.002662200000000503,4.559999999997899e-05,9.099999999762076e-06,8.999999998593466e-07,8.000000004670937e-07,4.130000000035494e-05,0.0007481000000000293
