main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.5992833000000002,0.5050778999999999,0.03714379999999995,5.299999999763827e-06,0.0029686999999998243,6.700000000137152e-06,2.600000000185787e-06,1.09999999997612e-06,8.999999998593466e-07,7.149999999978007e-05,0.029758799999999752
0.05406369999999994,0.0009025000000000283,0.03748629999999986,7.399999999879725e-06,0.005551000000000084,4.300000000068138e-06,5.699999999997374e-06,1.2999999996488043e-06,1.5999999996019199e-06,7.289999999970931e-05,0.0021388999999998326
0.07471310000000031,0.0018622999999999834,0.06459020000000004,3.700000000161907e-06,0.0047551999999999595,6.999999999646178e-06,4.600000000021254e-06,1.4999999997655777e-06,1.5999999996019199e-06,0.00010009999999960328,0.0008862999999998955
0.046619100000000024,0.001327799999999879,0.036906899999999965,4.099999999951365e-06,0.005119300000000049,3.099999999811587e-06,3.7999999999982492e-06,1.1999999998124622e-06,1.1999999998124622e-06,6.800000000017903e-05,0.0017017999999997535
0.0391705,0.0011212999999998807,0.03249600000000008,3.099999999811587e-06,0.0031460999999999295,3.099999999811587e-06,2.4000000000690136e-06,8.999999998593466e-07,8.000000000230045e-07,6.259999999969068e-05,0.0007565000000000488
0.03429510000000002,0.0008591000000000015,0.027713700000000063,2.4000000000690136e-06,0.0032320000000001237,2.700000000022129e-06,2.3000000002326715e-06,1.4999999997655777e-06,8.000000000230045e-07,6.299999999992423e-05,0.0009633000000000003
0.03806470000000006,0.0012346000000000856,0.03032659999999998,3.7999999999982492e-06,0.0036754999999999427,3.5000000000451337e-06,2.9000000001389026e-06,1.09999999997612e-06,8.999999998593466e-07,7.869999999998711e-05,0.0007687000000000666
0.03827999999999987,0.0011773000000001588,0.031508800000000114,2.9000000001389026e-06,0.003225699999999776,2.4999999999053557e-06,2.000000000279556e-06,8.999999998593466e-07,8.000000000230045e-07,6.130000000004188e-05,0.0007342000000001292
0.03842590000000001,0.001051499999999983,0.0313504,2.8000000003025605e-06,0.0034219000000001998,3.100000000255676e-06,2.4000000000690136e-06,8.999999998593466e-07,9.999999996956888e-07,7.159999999961641e-05,0.000736299999999801
0.036528899999999975,0.0012106000000002837,0.029066100000000095,2.600000000185787e-06,0.0027615999999999197,2.4000000000690136e-06,2.3000000002326715e-06,8.000000000230045e-07,7.000000001866624e-07,5.119999999969593e-05,0.0012316000000001104
0.03342540000000005,0.0010563999999999574,0.02726980000000001,1.8999999999991246e-06,0.002698000000000089,2.599999999741698e-06,2.7999999998584713e-06,8.999999998593466e-07,6.999999997425732e-07,6.229999999973757e-05,0.0007714000000000887
0.04793450000000021,0.0016706000000001886,0.04030479999999992,2.100000000115898e-06,0.0026682000000000095,2.3999999996249244e-06,2.4999999999053557e-06,9.999999996956888e-07,8.999999998593466e-07,5.0700000000070133e-05,0.0012012000000001244
0.03639940000000008,0.0010622999999996274,0.028704299999999794,2.099999999671809e-06,0.0027260999999998425,2.2999999997885823e-06,2.4000000000690136e-06,6.999999997425732e-07,8.999999998593466e-07,5.3600000000209036e-05,0.0011494000000000781
0.03585989999999972,0.001277900000000276,0.028049699999999955,2.4999999999053557e-06,0.003355599999999903,3.699999999717818e-06,4.500000000184912e-06,1.600000000046009e-06,1.000000000139778e-06,6.890000000003837e-05,0.0015608999999998652
0.038278100000000315,0.0009822999999999915,0.031731900000000035,3.9000000002786805e-06,0.0031972999999996254,2.600000000185787e-06,2.4999999999053557e-06,8.999999998593466e-07,1.2000000002565514e-06,7.769999999984734e-05,0.0007047000000000025
0.04199719999999996,0.0009087000000000955,0.029593300000000156,9.599999999831965e-06,0.007508400000000304,4.39999999990448e-06,4.699999999857596e-06,1.9999999998354667e-06,1.7999999997186933e-06,0.000124000000000013,0.0008922000000000097
0.07323939999999984,0.0015600999999998422,0.06522359999999994,0.0009774999999998535,0.0027559999999997586,3.9200000000239044e-05,0.00034359999999988844,8.000000000230045e-07,1.2000000002565514e-06,4.759999999981446e-05,0.0008197999999999261
0.09034470000000017,0.0010905000000001053,0.08140719999999968,0.0016140999999993966,0.0030796999999997965,7.179999999973319e-05,0.0007359999999998479,8.000000004670937e-07,1.1999999998124622e-06,4.490000000068051e-05,0.0007565999999998851
0.15396840000000012,0.00098080000000067,0.07973660000000038,0.0012309000000003678,0.0026906000000002095,8.310000000033568e-05,0.0007513000000001213,1.3000000000928935e-06,0.06478640000000002,6.419999999973669e-05,0.0008198999999997625
0.08843289999999993,0.0010841999999993135,0.0771354999999998,0.00166030000000017,0.003472300000000317,8.129999999972881e-05,0.0009055000000000035,2.3999999996249244e-06,0.0004859000000001501,6.650000000085754e-05,0.0007210000000004158
0.11085190000000011,0.0013718999999996484,0.1001240000000001,0.0017857000000001122,0.002741999999999578,8.179999999935461e-05,0.0007989000000003799,1.600000000046009e-06,0.0008552999999995592,0.00012790000000073576,0.0008525000000005889
0.11090670000000014,0.001169100000000256,0.10106549999999981,0.00249879999999969,0.00268970000000035,0.00010270000000023316,0.0008533999999995601,1.5000000006537562e-06,6.499999999576289e-06,4.999999999988347e-05,0.000825899999999713
0.1421436999999992,0.0008806000000003422,0.13032939999999993,0.0026596999999997095,0.003286199999999795,0.00011919999999943087,0.0005598999999998355,1.4999999997655777e-06,0.0011606999999997925,5.81999999997862e-05,0.0008908999999999168
0.14707140000000063,0.001027200000000228,0.13576090000000018,0.00268759999999979,0.0030932999999997435,0.00010580000000004475,0.0006515000000000271,1.1999999998124622e-06,0.0009905000000003383,0.00011220000000022878,0.001056800000000635
0.1265989000000003,0.0010504999999998432,0.1123889999999994,0.003972899999999946,0.0032338000000002864,0.00010690000000046496,0.0007844000000005735,1.600000000046009e-06,0.0009429000000000798,0.0001508000000001175,0.0011678000000001632
0.11694619999999922,0.0010880000000002,0.10438759999999991,0.0027948000000002082,0.0031415999999993005,0.00010810000000027742,0.0008019000000007992,1.4000000003733248e-06,0.0015456000000000358,6.53000000001569e-05,0.0009051000000006582
0.11044900000000002,0.0010896999999996382,0.09827669999999955,0.0030215000000000103,0.002909400000000062,0.00010639999999995098,0.0008584999999996512,1.4999999997655777e-06,0.0009193999999999036,5.889999999997286e-05,0.0009015999999997248
0.1308852999999992,0.0012182999999996724,0.11691840000000031,0.004190499999999986,0.0034321999999997743,0.00011269999999985458,0.0010269000000002748,1.8000000006068717e-06,0.0009539000000007292,4.7200000000025e-05,0.0011681999999995085
