main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.8831472999999999,0.7980121999999998,0.03725439999999969,4.300000000068138e-06,0.002767299999999917,3.099999999811587e-06,2.4000000000690136e-06,1.000000000139778e-06,8.000000000230045e-07,7.529999999977832e-05,0.03940350000000015
0.06726209999999977,0.0008772999999999698,0.060416100000000306,2.600000000185787e-06,0.0033802000000000554,2.600000000185787e-06,2.599999999741698e-06,9.000000003034359e-07,8.000000000230045e-07,4.97999999997667e-05,0.0009798999999999225
0.03657149999999998,0.0009462000000000081,0.03063910000000014,2.099999999671809e-06,0.002698199999999762,2.3999999996249244e-06,2.19999999995224e-06,8.000000000230045e-07,1.000000000139778e-06,5.169999999976582e-05,0.0007420000000002425
0.08052029999999988,0.026021599999999978,0.0495884000000002,1.8000000001627825e-06,0.002689399999999953,2.000000000279556e-06,2.4999999999053557e-06,8.000000000230045e-07,8.000000000230045e-07,5.160000000037357e-05,0.000727499999999992
0.10578369999999993,0.05374180000000006,0.04710079999999994,3.3000000003724494e-06,0.002705100000000016,2.19999999995224e-06,2.000000000279556e-06,8.999999998593466e-07,1.2000000002565514e-06,5.199999999971894e-05,0.0007185999999999026
0.09242300000000014,0.043382000000000254,0.04384630000000023,3.9999999996709334e-06,0.0027401999999998594,2.600000000185787e-06,2.2999999997885823e-06,7.000000001866624e-07,8.000000000230045e-07,5.2399999999952485e-05,0.0007948999999998207
0.10279209999999983,0.04801549999999999,0.04878669999999996,4.999999999810711e-06,0.0037252999999997094,2.3000000002326715e-06,2.2999999997885823e-06,1.000000000139778e-06,8.999999998593466e-07,5.2900000000022374e-05,0.0007627999999999524
0.0919468000000001,0.04127219999999987,0.045346499999999956,3.100000000255676e-06,0.0031221000000001276,2.4999999999053557e-06,2.000000000279556e-06,8.000000000230045e-07,9.999999996956888e-07,5.26999999999056e-05,0.0007011999999999574
0.12101610000000029,0.061904800000000204,0.04984770000000038,1.8999999999991246e-06,0.002808400000000155,2.599999999741698e-06,2.19999999995224e-06,8.000000000230045e-07,8.999999998593466e-07,5.4499999999624293e-05,0.001355499999999843
0.08807410000000004,0.03601769999999993,0.0466641000000001,2.4000000000690136e-06,0.002831299999999981,2.4999999999053557e-06,2.3000000002326715e-06,1.09999999997612e-06,1.000000000139778e-06,5.1899999999882596e-05,0.0009901000000001048
0.1037401,0.05139540000000009,0.04687220000000014,6.700000000137152e-06,0.00295639999999997,2.9000000001389026e-06,2.9000000001389026e-06,8.999999998593466e-07,8.000000000230045e-07,5.9499999999879094e-05,0.0008418000000003367
0.08583920000000012,0.03562080000000023,0.044967800000000224,3.7000000006059963e-06,0.002964399999999756,2.600000000185787e-06,2.7999999998584713e-06,7.999999995789153e-07,7.999999995789153e-07,4.889999999946326e-05,0.0007570000000001187
0.10579319999999992,0.05396200000000029,0.04659410000000008,2.600000000185787e-06,0.002764899999999848,2.5999999992976086e-06,2.099999999671809e-06,8.000000004670937e-07,8.999999998593466e-07,5.3000000000302805e-05,0.0008994000000006608
0.1179907,0.051871400000000456,0.06056419999999996,3.5000000000451337e-06,0.003260099999999433,2.69999999957804e-06,2.5999999992976086e-06,7.999999995789153e-07,8.999999998593466e-07,6.600000000034356e-05,0.0006767999999999219
0.0622436000000004,0.02956000000000003,0.027627100000000127,2.000000000279556e-06,0.002770199999999612,2.19999999995224e-06,1.8999999999991246e-06,7.999999995789153e-07,8.999999998593466e-07,5.150000000053723e-05,0.0007779000000001091
