main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.8855884,0.8018668999999998,0.03715330000000039,3.5000000000451337e-06,0.0028930999999996487,3.7999999999982492e-06,2.3000000002326715e-06,1.000000000139778e-06,9.000000003034359e-07,7.149999999978007e-05,0.03619819999999985
0.041354199999999786,0.0008422000000001262,0.033631100000000025,3.099999999811587e-06,0.0029984000000000677,3.7999999999982492e-06,2.2999999997885823e-06,1.09999999997612e-06,1.09999999997612e-06,5.01000000001639e-05,0.001515799999999956
0.04402790000000012,0.0012242000000002307,0.035287499999999916,5.400000000044258e-06,0.00509349999999964,2.700000000022129e-06,2.4000000000690136e-06,1.2000000002565514e-06,7.000000001866624e-07,5.699999999997374e-05,0.0009535999999998879
0.06804180000000004,0.036353200000000196,0.026516900000000287,3.899999999834591e-06,0.002929999999999655,3.100000000255676e-06,2.3000000002326715e-06,1.09999999997612e-06,8.000000000230045e-07,7.810000000008088e-05,0.0007396000000001735
0.11635399999999985,0.08457090000000012,0.026759100000000036,3.099999999811587e-06,0.002818500000000057,2.9000000001389026e-06,1.8999999999991246e-06,8.999999998593466e-07,1.1999999998124622e-06,5.420000000011527e-05,0.000723200000000368
0.12397089999999977,0.06988519999999987,0.04888340000000024,2.4999999999053557e-06,0.0027848000000001427,2.8000000003025605e-06,2.100000000115898e-06,8.000000000230045e-07,6.999999997425732e-07,5.48000000000215e-05,0.0008219999999998784
0.06380380000000008,0.032147099999999984,0.026364800000000077,5.199999999927485e-06,0.0028103999999999907,4.600000000021254e-06,2.3000000002326715e-06,6.999999997425732e-07,8.000000000230045e-07,5.230000000011614e-05,0.0009818000000003657
0.10786459999999964,0.06594260000000007,0.03658989999999962,2.600000000185787e-06,0.0028657999999999184,2.9000000001389026e-06,3.000000000419334e-06,8.000000000230045e-07,8.000000000230045e-07,5.650000000034794e-05,0.0009964000000000084
0.08707470000000006,0.05282470000000039,0.029254200000000008,2.4999999999053557e-06,0.002741700000000069,2.700000000022129e-06,2.2999999997885823e-06,5.999999999062311e-07,8.000000000230045e-07,4.599999999976845e-05,0.0007883999999998004
0.11300660000000029,0.08113130000000002,0.026961800000000036,2.4000000000690136e-06,0.002721100000000032,2.4999999999053557e-06,2.500000000349445e-06,8.000000000230045e-07,9.000000003034359e-07,5.9000000000253294e-05,0.000769099999999856
0.09592840000000002,0.06139539999999988,0.02964380000000011,2.700000000022129e-06,0.002670799999999751,2.700000000022129e-06,2.600000000185787e-06,8.000000000230045e-07,7.000000001866624e-07,5.469999999974107e-05,0.0007350999999999885
0.09889069999999966,0.06144539999999976,0.03185949999999993,4.5999999995771645e-06,0.0029985999999997404,3.699999999717818e-06,2.3999999996249244e-06,7.999999995789153e-07,8.000000004670937e-07,5.4099999999834836e-05,0.0009907999999994033
