main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.6230194,0.5029897999999999,0.05749409999999999,0.0012048999999998422,0.002871799999999869,4.1400000000191284e-05,0.00027290000000013137,5.999999999062311e-07,8.000000000230045e-07,5.5199999999810956e-05,0.0353298999999998
0.0690236999999998,0.0008667999999998344,0.05639700000000003,0.0009179999999999744,0.0068885999999999115,7.279999999987297e-05,0.00030250000000009436,5.999999999062311e-07,8.999999998593466e-07,6.219999999990122e-05,0.0016709000000001417
0.17746179999999967,0.0008692999999997397,0.09459550000000005,0.004607500000000098,0.006125500000000006,0.00011580000000011026,0.0008903999999998469,1.6999999998823512e-06,0.0673417999999999,0.000128000000000128,0.0007719999999999949
0.08488550000000039,0.001149600000000195,0.07348320000000008,0.0018936000000002728,0.0033061000000000895,7.789999999996411e-05,0.0007526000000002142,1.7000000003264404e-06,0.0013046000000001001,5.860000000001975e-05,0.0007433999999997276
0.08649689999999977,0.0012623000000000495,0.07575619999999983,0.0014952999999997552,0.0030994999999998107,6.800000000017903e-05,0.000484000000000151,1.000000000139778e-06,0.0010661000000000698,5.22000000002798e-05,0.0010531999999998654
0.08838530000000011,0.001166400000000234,0.07808199999999976,0.0012790000000002522,0.0033666999999999447,6.660000000024979e-05,0.0005030999999999786,1.1999999998124622e-06,0.00047610000000020136,5.3000000000302805e-05,0.0007790000000000852
0.08360650000000014,0.000993899999999659,0.0739228999999999,0.0013734000000003022,0.003251300000000068,7.570000000001187e-05,0.0001062000000002783,7.000000001866624e-07,0.0011467999999998923,7.059999999992073e-05,0.000819499999999973
0.09075990000000012,0.0009470000000000312,0.07946169999999997,0.0025848000000001647,0.0036338000000002424,8.150000000028967e-05,0.00015119999999990696,8.999999998593466e-07,0.00047269999999999257,6.220000000034531e-05,0.0007988999999999358
0.13767249999999986,0.0019986000000002946,0.09009059999999991,0.03271130000000033,0.009191399999999739,7.619999999963767e-05,0.00027549999999987307,1.000000000139778e-06,1.1000000004202093e-06,0.00015590000000020865,0.0007795999999995473
0.09261129999999973,0.0014728000000001629,0.0798526000000006,0.0020150000000001,0.005101100000000081,0.000141600000000075,0.00024930000000011887,1.4999999997655777e-06,1.3000000000928935e-06,0.00010029999999972006,0.0007039999999998159
0.12892979999999987,0.001494199999999779,0.09807840000000034,0.002119500000000052,0.02207220000000021,9.05000000006595e-05,0.0006807999999995928,1.0999999995320309e-06,0.0013021000000001948,5.590000000044171e-05,0.0009208999999996692
0.09543940000000006,0.0010662000000003502,0.08512379999999986,0.0018972000000001543,0.002685099999999885,8.359999999996148e-05,0.0007628999999997887,1.8999999999991246e-06,0.0011023000000003336,0.00013320000000049959,0.0007651999999991332
0.09867840000000072,0.0010545999999997946,0.08874810000000011,0.0018690999999995128,0.0026590999999998033,8.219999999958816e-05,0.0006995999999999114,1.299999999204715e-06,0.001180599999999643,0.00010940000000037031,0.000821099999999575
0.09618470000000023,0.0010563999999995133,0.08529230000000076,0.0028445000000001386,0.003337499999999771,9.130000000023841e-05,0.0002327999999991448,8.999999998593466e-07,0.0008700000000008146,6.000000000039307e-05,0.0007505999999999347
0.10506369999999965,0.0009510999999999825,0.09468959999999971,0.0018824999999997871,0.002698500000000159,8.550000000084879e-05,0.00042070000000027363,1.1000000004202093e-06,0.0013820999999998307,6.910000000015515e-05,0.0008425000000000793
0.10929880000000036,0.001090699999999778,0.09747799999999973,0.0038713999999995252,0.0030476000000003722,9.090000000000487e-05,0.0004301999999993811,1.000000000139778e-06,0.0006686000000000192,5.950000000076727e-05,0.0007542999999996525
0.10370919999999995,0.0010282000000003677,0.0857196,0.006234300000000026,0.005307600000000079,0.00016040000000039356,0.00029059999999958563,1.3000000000928935e-06,0.001247499999999846,9.200000000042508e-05,0.0009337999999994295
