main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.8855792,0.8017084999999997,0.036830300000000094,3.200000000092018e-06,0.002946999999999811,3.899999999834591e-06,2.100000000115898e-06,9.999999996956888e-07,9.000000003034359e-07,7.309999999982608e-05,0.036601399999999895
0.05200560000000021,0.000844000000000289,0.04133090000000017,1.8400000000085015e-05,0.006925200000000409,3.5999999998814758e-06,3.4000000002087916e-06,1.600000000046009e-06,1.3000000000928935e-06,8.220000000003225e-05,0.0007268999999996417
0.0428071000000001,0.0011495000000003586,0.033390699999999995,2.100000000115898e-06,0.0033802000000000554,2.700000000022129e-06,3.5999999998814758e-06,1.000000000139778e-06,8.999999998593466e-07,6.119999999976145e-05,0.001983300000000021
0.07433749999999995,0.036472700000000025,0.032664000000000026,3.2999999999283602e-06,0.0027626000000000595,2.4999999999053557e-06,2.4000000000690136e-06,6.999999997425732e-07,7.000000001866624e-07,5.100000000002325e-05,0.0008881999999998946
0.1148431999999997,0.07322020000000018,0.03677589999999986,2.2999999997885823e-06,0.002695800000000137,2.4000000000690136e-06,2.19999999995224e-06,7.000000001866624e-07,7.000000001866624e-07,5.4100000000278925e-05,0.0007279000000002256
0.0874801999999999,0.05235730000000016,0.03013179999999993,2.19999999995224e-06,0.0027048000000000627,2.4000000000690136e-06,2.4999999999053557e-06,8.000000000230045e-07,6.999999997425732e-07,5.279999999974194e-05,0.000727499999999992
0.09587609999999991,0.061400200000000016,0.029552400000000034,2.4000000000690136e-06,0.0026788999999998175,2.100000000115898e-06,2.100000000115898e-06,8.999999998593466e-07,8.000000000230045e-07,5.429999999995161e-05,0.0007486000000000992
0.10613019999999995,0.0623613999999999,0.03840539999999981,2.19999999995224e-06,0.0028280000000000527,2.4000000000690136e-06,3.5000000000451337e-06,9.000000003034359e-07,1.000000000139778e-06,5.779999999999674e-05,0.0009624000000001409
0.10723029999999989,0.06776110000000024,0.03462429999999994,2.3999999996249244e-06,0.0026549000000000156,2.599999999741698e-06,2.100000000115898e-06,1.000000000139778e-06,8.999999998593466e-07,5.2999999999858716e-05,0.0007359000000000115
0.11902400000000002,0.06456200000000001,0.048692200000000074,0.0007890000000001507,0.0027298000000000044,3.889999999984184e-05,9.200000000042508e-06,5.999999999062311e-07,8.000000000230045e-07,5.1299999999976365e-05,0.0007175000000003706
0.08223249999999993,0.03996349999999982,0.03649450000000032,0.0007454999999998435,0.0027695000000003134,4.379999999981621e-05,8.600000000136276e-06,8.999999998593466e-07,7.999999995789153e-07,4.7499999999978115e-05,0.0007302999999998505
0.07365189999999977,0.045602300000000096,0.022186899999999454,0.0006969000000003334,0.002700599999999831,4.439999999927835e-05,8.900000000089392e-06,6.99999999298484e-07,8.000000004670937e-07,4.900000000063187e-05,0.0007979999999996323
0.11728960000000033,0.07169079999999983,0.03930549999999933,0.0008771000000002971,0.002945999999999671,4.790000000021166e-05,8.999999999481645e-06,6.99999999298484e-07,8.000000004670937e-07,5.599999999983396e-05,0.0009044000000004715
0.09852409999999967,0.06368070000000081,0.028683899999999873,0.0007034999999993019,0.0028458000000002315,4.539999999941813e-05,8.100000000510477e-06,7.000000001866624e-07,8.000000004670937e-07,5.159999999992948e-05,0.0009082000000004697
0.10339640000000028,0.06178400000000028,0.03548060000000053,0.0008292999999994777,0.0030436999999992054,5.450000000006838e-05,8.800000000697139e-06,7.000000001866624e-07,8.000000004670937e-07,5.100000000002325e-05,0.0007174999999994824
0.08925189999999983,0.053569200000000095,0.03003979999999995,0.0007542999999996525,0.0026754999999996087,4.129999999946676e-05,8.500000000744024e-06,7.000000001866624e-07,7.000000001866624e-07,4.609999999960479e-05,0.0007308999999997567
0.09046220000000016,0.06068989999999985,0.023932900000000146,0.0007355000000002221,0.0028404000000001872,4.2500000000167404e-05,8.000000000230045e-06,1.1999999998124622e-06,8.999999998593466e-07,4.280000000012052e-05,0.0007414999999992844
0.10291729999999966,0.0658865999999998,0.03116249999999976,0.0007986000000004267,0.0028271000000001933,3.949999999974807e-05,8.100000000510477e-06,7.000000001866624e-07,7.999999995789153e-07,5.169999999932173e-05,0.0007447999999996568
0.10990530000000032,0.07778749999999945,0.0264211999999997,0.0007374000000002212,0.0027463000000000903,4.440000000016653e-05,8.300000000183161e-06,7.999999995789153e-07,8.999999998593466e-07,5.249999999978883e-05,0.0006659999999998334
0.10300140000000013,0.06149339999999981,0.03556030000000021,0.0007771000000005301,0.002932599999999397,4.360000000058761e-05,8.399999999575414e-06,1.1999999998124622e-06,7.999999995789153e-07,5.269999999946151e-05,0.0007279000000002256
