main loop,capture device,detect Hands,draw Hands,show keyboards,parse landmarks,pressed buttons,create music frame,play music frame,calculate FPS,show image
0.6009183999999999,0.5195331999999997,0.0364719,3.2999999999283602e-06,0.0027740999999998905,4.099999999951365e-06,2.100000000115898e-06,8.000000000230045e-07,7.000000001866624e-07,7.350000000005963e-05,0.034716499999999595
0.040364100000000125,0.0009114000000001177,0.033783999999999814,2.3000000002326715e-06,0.003076900000000382,2.700000000022129e-06,2.099999999671809e-06,9.999999996956888e-07,7.000000001866624e-07,5.319999999997549e-05,0.000771499999999925
0.05227510000000013,0.008992199999999784,0.03650419999999999,4.699999999857596e-06,0.003455800000000231,2.9999999999752447e-06,2.8999999996948134e-06,8.000000000230045e-07,9.000000003034359e-07,5.969999999999587e-05,0.0012061000000000988
0.03927189999999969,0.0017257000000001632,0.0321009000000001,1.3800000000063761e-05,0.0032036999999998095,3.5000000000451337e-06,2.4999999999053557e-06,8.999999998593466e-07,7.000000001866624e-07,5.340000000009226e-05,0.0007109999999999062
0.05760070000000006,0.0009478000000000542,0.033670899999999726,1.0599999999971743e-05,0.02050200000000002,3.5000000000451337e-06,2.4999999999053557e-06,1.000000000139778e-06,9.999999996956888e-07,6.0200000000065756e-05,0.0007478000000000762
0.03771900000000006,0.0009434000000001497,0.030898400000000326,2.4999999999053557e-06,0.0034255000000000813,3.200000000092018e-06,2.4000000000690136e-06,8.999999998593466e-07,1.000000000139778e-06,7.089999999987384e-05,0.0007255000000001566
0.034729099999999846,0.0009220000000000894,0.02728149999999996,2.8000000003025605e-06,0.0029282999999997728,5.199999999927485e-06,5.999999999950489e-06,1.09999999997612e-06,1.3000000000928935e-06,0.0001028000000000695,0.0020180999999999116
0.036747000000000085,0.0008651999999997884,0.027971899999999827,2.599999999741698e-06,0.004199700000000028,4.199999999787707e-06,4.500000000184912e-06,1.3000000000928935e-06,1.1000000004202093e-06,9.14999999999111e-05,0.0007312999999999903
0.039861500000000216,0.0012343999999999689,0.03150120000000012,2.4999999999053557e-06,0.003785199999999822,3.2999999999283602e-06,2.2999999997885823e-06,8.999999998593466e-07,1.000000000139778e-06,6.709999999987559e-05,0.0007980000000000764
0.04680919999999977,0.0011828999999998757,0.03881179999999995,2.700000000022129e-06,0.003956199999999743,3.200000000092018e-06,3.5000000000451337e-06,1.09999999997612e-06,1.000000000139778e-06,7.130000000010739e-05,0.0008172000000001844
0.04312099999999974,0.001221099999999975,0.03476799999999969,2.4999999999053557e-06,0.004435500000000037,3.199999999647929e-06,2.4000000000690136e-06,1.09999999997612e-06,8.999999998593466e-07,7.059999999992073e-05,0.0007427999999998214
0.03604470000000015,0.001430700000000229,0.02812979999999987,3.199999999647929e-06,0.0041639999999998345,2.9999999999752447e-06,2.600000000185787e-06,9.000000003034359e-07,8.999999998593466e-07,6.189999999994811e-05,0.0006587999999996264
0.03879430000000017,0.0009895000000001986,0.031071199999999966,2.700000000022129e-06,0.003795099999999607,3.200000000092018e-06,2.9999999999752447e-06,1.000000000139778e-06,1.09999999997612e-06,8.710000000000662e-05,0.0008213000000001358
0.05203589999999991,0.010113900000000342,0.0350912000000001,4.000000000115023e-06,0.003914799999999996,2.9999999999752447e-06,2.7999999998584713e-06,1.000000000139778e-06,1.09999999997612e-06,7.560000000017553e-05,0.0007862999999996845
0.03864729999999961,0.0012270000000000891,0.031551600000000235,2.19999999995224e-06,0.002867799999999754,3.700000000161907e-06,2.4999999999053557e-06,8.000000000230045e-07,8.999999998593466e-07,6.510000000004013e-05,0.0015266000000000446
0.035422100000000345,0.0009456000000001019,0.027974799999999966,2.4000000000690136e-06,0.004100400000000004,2.9000000001389026e-06,2.7999999998584713e-06,8.999999998593466e-07,1.000000000139778e-06,6.339999999971369e-05,0.0008715000000001361
0.03666380000000036,0.0009263999999999939,0.030445500000000347,3.4000000002087916e-06,0.0028239000000001013,2.4000000000690136e-06,2.599999999741698e-06,8.000000000230045e-07,8.000000000230045e-07,5.329999999981183e-05,0.0008067999999998854
0.06095419999999985,0.0010137000000001173,0.05267929999999987,2.4999999999053557e-06,0.004057000000000421,4.099999999951365e-06,3.5000000000451337e-06,1.000000000139778e-06,1.1999999998124622e-06,8.009999999991635e-05,0.0011700999999999517
0.04292340000000028,0.0012484000000001494,0.03498099999999971,2.599999999741698e-06,0.003834499999999963,2.700000000022129e-06,2.700000000022129e-06,9.000000003034359e-07,1.09999999997612e-06,7.409999999996586e-05,0.000741899999999962
